date,n_events_total,n_events_oil,oil_goldstein_mean,oil_goldstein_std,oil_tone_mean,oil_tone_std,oil_mentions_sum,oil_articles_sum,oil_verbal_coop,oil_material_coop,oil_verbal_conflict,oil_material_conflict,oil_n_conflict_events,oil_conflict_goldstein,oil_conflict_share,oil_material_conflict_share,oil_net_coop,global_goldstein_mean,global_tone_mean
2019-08-08,171611,70067,0.3231564074385945,4.8355173923954,-2.507573402905445,3.976815620398334,995395,972555,42182,7956,8570,11359,11147,-8.202655422983762,0.2844277619992293,0.16211626015099834,0.4311444760015414,0.39043592776686814,-2.319435306279999
2019-08-09,165084,67453,0.3091634174906972,4.855264051810561,-2.399358330240589,3.9285430701751696,949623,929442,39987,8089,8024,11353,11003,-8.09399254748705,0.28726668939854416,0.16830978607326583,0.4254666212029117,0.4639577427249158,-2.2280169230862934
2019-08-10,103144,42894,0.10302606425141043,4.873474807768352,-2.850681318934083,3.999953090961947,689004,677261,25080,4839,5397,7578,7338,-8.134873262469338,0.3024898587214995,0.17666806546370123,0.395020282557001,0.2625058171100597,-2.567497388916734
2019-08-11,88313,35279,0.09049576235154057,4.891771928355327,-2.775903836272786,3.957680174571979,443608,434285,21047,3728,4400,6104,5995,-8.348056713928273,0.29774086567079566,0.17302077723291476,0.4045182686584087,0.21981361747421102,-2.5487232577597867
2019-08-12,139990,55796,0.3269983511362821,4.838325446879253,-2.4133035364910183,3.984015064979404,738616,723092,33480,6386,6693,9237,8971,-8.128514100992085,0.2855043372284752,0.16554950175639832,0.4289913255430497,0.4713208086291879,-2.181836720562649
2019-08-13,153638,62014,0.45039184700228985,4.780960958943053,-2.313295172334591,4.0186206855039845,811615,793537,37490,7205,7588,9731,9502,-8.026047147968848,0.27927564743445027,0.15691618021737028,0.4414487051310994,0.47964240617555554,-2.2294854690271557
2019-08-14,164976,65099,0.4601284197913947,4.728779183443513,-2.385643448231085,3.9974933186323627,839805,820270,39216,7657,8179,10047,9754,-7.921129792905474,0.2799735787032059,0.15433416795956928,0.44005284259358823,0.45026609931141504,-2.296919438889558
2019-08-15,168814,67875,0.4201016574585635,4.754152210974057,-2.365858912523564,3.9369935417933006,924397,899904,40804,8128,8078,10865,10653,-7.882831127381959,0.2790865561694291,0.16007366482504604,0.4418268876611418,0.4433429691850202,-2.1353488691564073
2019-08-16,164891,64458,0.4853408420987309,4.706534154155042,-2.2676604785282244,3.8734477779020864,839501,818866,38827,7645,8018,9968,9665,-7.8131815830315565,0.27903441000341306,0.1546433336436129,0.44193117999317383,0.4781752794270154,-2.1414903055990857
2019-08-17,106019,41205,0.40478340007280667,4.719274311170266,-2.2618178623970913,3.8862897966415386,586530,573293,25009,4749,5059,6388,6193,-7.975262393024383,0.27780609149375074,0.15502972940177162,0.44438781701249847,0.4134126901781756,-2.2264502256953884
2019-08-18,96319,35199,0.4769709366743374,4.673749044170451,-2.1288534733482707,3.748180164848765,449284,438479,21942,3652,4464,5141,5077,-8.019519401221194,0.27287707037131737,0.14605528566152448,0.45424585925736527,0.3467560917368328,-2.3268652556054548
2019-08-19,159554,59146,0.5620904203158286,4.664189926084639,-2.1430251407734033,3.820710188152356,804705,788723,36503,6749,7176,8718,8479,-7.835110272437786,0.26872485037027016,0.14739796435938188,0.4625502992594596,0.5462921644082881,-2.131854687200517
2019-08-20,173291,66193,0.6134817881044823,4.641021090160088,-2.255587733989667,3.8857507829683215,817311,800956,41012,7613,7674,9894,9490,-7.741380400421497,0.2654057075521581,0.1494719985496956,0.4691885848956838,0.5685223121800902,-2.244554805045424
2019-08-21,185306,71730,0.6236205213996934,4.6520697376593825,-2.2053355404970096,3.8562421001232825,916107,898267,44008,8459,8827,10436,9933,-7.796295177690527,0.2685487243831033,0.14549003206468702,0.46290255123379337,0.6236797513302322,-2.072947231942029
2019-08-22,179783,70062,0.5973180896919872,4.642762195657609,-2.181235917475355,3.852366234629042,875384,857297,43138,8059,8627,10238,9947,-7.810314667739016,0.269261511232908,0.1461277154520282,0.461476977534184,0.6452478821690594,-2.027835489619247
2019-08-23,169104,68675,0.6449450309428467,4.5819686914311095,-2.23195252463146,3.884425180173515,920825,902846,42346,7989,8795,9545,9341,-7.73911786746601,0.26705496905715326,0.13898798689479433,0.4658900618856935,0.6416749455956098,-2.12740535215352
2019-08-24,109143,44138,0.5483415650913045,4.712474517894349,-2.1907516475546354,3.9147433303050634,635478,616372,27682,4707,5222,6527,6258,-8.032086928731225,0.26618786533146044,0.14787711269201143,0.4676242693370792,0.5748751637759637,-2.1713198818478165
2019-08-25,100388,39945,0.5704869195143322,4.728769204264198,-2.221178441301429,3.587034157268835,590993,579883,25286,4257,4814,5588,5428,-8.34316507000737,0.2604080610839905,0.13989235198397798,0.47918387783201905,0.5257779814320437,-2.22579910185667
2019-08-26,157071,62159,0.6678839749674222,4.686811758463183,-2.110807115395537,3.8236966709286704,784913,766428,39069,7024,7501,8565,8258,-8.125502542988617,0.25846619154104794,0.1377917920172461,0.48306761691790406,0.6533090552559704,-2.0235999110170537
2019-08-27,174570,70366,0.7160901571781827,4.623693229996336,-2.263874581275873,3.8758844070348486,937693,916350,43769,8177,8789,9631,9329,-7.789280737485261,0.261774152289458,0.13687007929966177,0.47645169542108406,0.663535544480724,-2.1080113061252446
2019-08-28,179806,72684,0.7341106708491553,4.582726258133696,-2.190345433803767,3.8292559098890706,922861,906408,45435,8465,8864,9920,9740,-7.71411704312115,0.25843376809201474,0.13648120631775906,0.4831324638159705,0.6892456314027341,-2.095008561608585
2019-08-29,177423,70229,0.7043956200430022,4.580925919991096,-2.1454308604278913,3.831978136968392,898008,875814,43680,8287,8645,9617,9318,-7.712073406310368,0.260035028264677,0.13693773227584047,0.47992994347064605,0.6278379916921707,-2.058601164507999
2019-08-30,165668,64895,0.6010740426843362,4.680521942325531,-2.298796922760968,3.873132492296101,853386,832257,39804,7807,7569,9715,9163,-7.804638218923934,0.26633793050312043,0.14970336697742506,0.46732413899375913,0.6364149986720429,-2.141828851460417
2019-08-31,101916,39061,0.4389877371291057,4.786001454508583,-2.5259670305281094,3.8159349916064156,571996,560546,23734,4437,4615,6275,5800,-7.974586206896552,0.2787947057166995,0.1606461688128824,0.442410588566601,0.36508987793869463,-2.491998012042918
2019-09-01,95092,34421,0.30804160251009555,4.947680990557475,-2.5338240686834888,3.8313900371252885,533174,524651,21001,3809,3741,5870,5511,-8.431754672473234,0.27921908137474216,0.17053542895325527,0.4415618372505157,0.22083245698902118,-2.559607018671664
2019-09-02,130680,43055,0.4805202647776101,4.838173412198945,-2.343761704384265,3.809287672583746,621194,608945,26342,4997,4799,6917,6277,-8.196431416281664,0.27211705957496224,0.1606549761932412,0.45576588085007547,0.45245412387701067,-2.3132348017866553
2019-09-03,164988,61829,0.5360316356402335,4.76324399756928,-2.1663568080837647,3.860968793889116,790718,776482,38322,7052,6917,9538,8948,-8.081135449262405,0.2661372495107474,0.1542641802390464,0.46772550097850524,0.5698978107498727,-2.1768976970320097
2019-09-04,183724,72953,0.6227982399627158,4.735595264788637,-2.260037528224299,3.834758683341416,966991,941870,44614,8714,8585,11040,10297,-7.868252889191026,0.2690088138938769,0.15133030855482296,0.46198237221224625,0.6167414164725349,-2.2429996606859306
2019-09-05,181346,71703,0.7523478794471641,4.6640540237358605,-2.1314218696270126,3.8921236139528768,930101,906515,44441,8689,8295,10278,9534,-7.824323473882946,0.2590268189615497,0.143341282791515,0.48194636207690056,0.724011558016168,-2.1023298456197264
2019-09-06,168054,65282,0.681311847063509,4.6166857347231405,-2.156533977700771,3.840703689478303,875417,856409,40428,7909,7672,9273,8888,-7.780591809180919,0.2595661897613431,0.14204528047547563,0.4808676204773138,0.7092654741928189,-2.0474176491103426
2019-09-07,102764,39333,0.6800701700861871,4.666506520190237,-2.4231825894212533,4.029856248301357,606320,595960,23981,5139,4470,5743,5487,-7.809531620193185,0.2596547428368037,0.14600971194671142,0.4806905143263926,0.6556439998443035,-2.318926825007611
2019-09-08,94990,35497,0.7256894948868918,4.66370838497547,-2.0953560447284056,3.674530296172596,521224,511760,22370,4121,4126,4880,4586,-8.04511556912342,0.2537115812603882,0.1374764064568837,0.4925768374792236,0.6362817138646174,-2.159351201444379
2019-09-09,160943,60851,0.7238862138666579,4.62496173141581,-2.0079635494898964,3.7838979811933444,792254,776499,38028,7395,6931,8497,7926,-7.919000757002271,0.25353732888531,0.13963616045751098,0.49292534222937995,0.7024729251971196,-1.9712846798283254
2019-09-10,177536,70360,0.5993334280841388,4.670664156691491,-2.0979805981666524,3.7891320570876013,935623,914486,43606,8071,8418,10265,9572,-7.911888842457167,0.2655343945423536,0.14589255258669698,0.4689312109152928,0.6194647846070656,-2.071009222343444
2019-09-11,183264,75717,0.6281878574164322,4.62461979575279,-2.1439447441874897,3.7116138997011934,972829,950200,47645,8489,8759,10824,10234,-7.948280242329489,0.2586341244370485,0.14295336582273466,0.48273175112590305,0.614886175135324,-2.052447861942882
2019-09-12,179898,72713,0.7006642553601145,4.535774592513804,-2.021615352998869,3.8118768401385243,973898,951883,45687,8529,8192,10305,9854,-7.645250659630607,0.25438367279578616,0.14172156285671064,0.49123265440842767,0.6822315979054797,-1.9262798414945967
2019-09-13,167328,68412,0.6233453195345845,4.592731099314422,-2.1273634876598853,3.8126381100157323,957266,930878,42489,7990,7944,9989,9631,-7.700851417298307,0.26213237443723325,0.146012395486172,0.47573525112553355,0.6859599110728629,-1.9884593662483168
2019-09-14,102061,41542,0.43224447547060807,4.787504645429001,-2.386106071987178,3.8070587089641825,633721,620048,25103,4764,4956,6719,6437,-7.970327792449899,0.2810408742958933,0.16173992585816763,0.4379182514082134,0.5082529075748817,-2.2341634594243778
2019-09-15,95422,37999,0.4274980920550541,4.752584425344559,-2.4937359200813214,3.869673186713037,609265,597171,23226,4085,4882,5806,5493,-8.156289823411615,0.2812705597515724,0.15279349456564648,0.43745888049685516,0.47265096099432,-2.2494161316204124
2019-09-16,167318,68112,0.5427457716701902,4.685110013912142,-2.385815150739343,3.874099500142267,958472,940037,42150,7385,9045,9532,9159,-8.09932307020417,0.2727419544280009,0.13994597134132017,0.4545160911439981,0.6673705160233807,-2.070250897631077
2019-09-17,177760,74855,0.6101756729677376,4.648593672595765,-2.2167867419085496,3.825864208464614,1070772,1045926,46906,8236,9335,10378,10119,-7.998576934479693,0.2633491416739029,0.13864137332175538,0.4733017166521942,0.6534225922592259,-1.9813896277196203
2019-09-18,187176,77907,0.6177711887250182,4.634895066307444,-2.1040206401485158,3.8221885977470875,1119387,1095473,48711,8603,9754,10839,10370,-7.900028929604629,0.26432798079761766,0.1391274211559937,0.47134403840476463,0.6800610120955678,-1.918646169262204
2019-09-19,186399,78815,0.7145331353964447,4.5655580800690565,-2.150514928249999,3.8263684250771166,1117752,1093811,50296,8319,9939,10261,9780,-7.90042944785276,0.2562963902810379,0.1301909534986995,0.48740721943792426,0.723781344893076,-1.954701328172157
2019-09-20,179820,75278,0.6436541884747203,4.573554247677108,-2.2545289133908724,3.840850564029425,1083865,1067264,47259,8238,9721,10060,9593,-7.776618367559678,0.26277265602167965,0.1336379818804963,0.4744546879566407,0.6836998109220331,-2.0257386302454274
2019-09-21,108424,45932,0.6745754593747278,4.685234942946529,-2.30064558833114,3.6614747463424586,701625,686506,28891,4956,5821,6264,6051,-7.880945298297803,0.2631063310981451,0.13637551162588174,0.47378733780370985,0.6641186453183796,-2.1299794116042006
2019-09-22,101169,42158,0.8386735613643912,4.542468140692077,-1.8942087323560952,3.655638948092394,565229,551625,27654,4290,5075,5139,4889,-8.034546942114952,0.24227904549551688,0.12189857203852175,0.5154419090089662,0.7167057102472101,-1.8834957064881193
2019-09-23,177482,71967,0.9274337881777508,4.484035536065242,-1.7306423378730431,3.7336038008815744,1091634,1076194,47535,7384,8522,8526,8183,-7.962397653672247,0.23688635068851002,0.1184709658593522,0.52622729862298,0.8816622624393596,-1.6968693408261257
2019-09-24,190993,77972,0.8586351510798749,4.452980790858058,-2.027999059594275,3.7183319225346376,1122359,1100931,50498,8165,9993,9316,8866,-7.808211143695013,0.2476401785256246,0.11947878725696404,0.5047196429487508,0.8469928217264507,-1.957378955648908
2019-09-25,197791,81325,0.899529050107593,4.4507770455965,-2.023770304285173,3.7255647663641778,1070576,1049933,51711,9601,10090,9923,9111,-7.672472835034573,0.24608668920996005,0.12201660006148171,0.50782662158008,0.8622090995040218,-1.8896996949696423
2019-09-26,185674,75685,0.8073475589614851,4.483300208820835,-2.079251502078993,3.8072349920817175,965543,947611,47941,8709,9335,9700,8974,-7.719378203699578,0.2515029398163441,0.12816277994318556,0.4969941203673119,0.8015591843769188,-1.9404599746234545
2019-09-27,182598,74803,0.7367003997165888,4.492638257562096,-2.2657313063967117,3.9013074463856685,1008013,986897,47467,8268,9241,9827,9306,-7.669793681495809,0.25490956245070384,0.13137173642768338,0.4901808750985923,0.7109984775298743,-2.0847557914798567
2019-09-28,110060,44114,0.6715373804234482,4.583996941374974,-2.2390999625232904,3.814861264715582,627885,617668,27841,5045,5152,6076,5977,-7.875171490714405,0.25452237384957155,0.13773405268168834,0.49095525230085685,0.5828066509176812,-2.167701483928168
2019-09-29,92137,34525,0.5294858797972484,4.644737952075129,-2.0918258774308645,3.705259459314356,439909,430544,21755,3819,3954,4997,4764,-8.23755247691016,0.25926140477914555,0.14473569876900796,0.4814771904417089,0.49895590262326756,-2.0978722772792344
2019-09-30,153234,57242,0.5142552671115614,4.631414541871026,-2.180389116355295,3.854931783412818,718196,702663,35095,6660,7182,8305,8035,-7.933179838207842,0.2705530903881765,0.1450857761783306,0.45889381922364697,0.6374296827074931,-1.9637339334813293
2019-10-01,172848,67634,0.5324156489339682,4.638363464034717,-2.188168503489332,3.9826620369911603,918538,896647,41731,7920,7986,9997,9693,-7.863881151346333,0.26588697992134136,0.14781027293964574,0.46822604015731734,0.6064721605109692,-2.0238260349654538
2019-10-02,184819,75041,0.6534147999093829,4.583487977477321,-2.1258556590114104,3.884752613806277,1000964,978155,47306,8392,8632,10711,10301,-7.828026405203378,0.25776575472075264,0.1427353047000973,0.48446849055849467,0.6578474074635184,-1.9489170894641517
2019-10-03,184279,72702,0.7026532970207148,4.543377386142952,-2.079082710054873,3.917120886382309,990352,966939,45819,8463,8576,9844,9629,-7.76120054003531,0.25336304365767104,0.13540205221314408,0.4932739126846579,0.6885287446141156,-1.9507906173053684
2019-10-04,171751,68522,0.6652301450628995,4.548174907924799,-2.1385845444312386,3.877227391448663,932669,913816,42697,8044,8333,9448,9304,-7.705900687876183,0.2594933014214413,0.13788272379673683,0.48101339715711744,0.686369802795908,-2.003147862968542
2019-10-05,103927,41461,0.6190275198379199,4.541318056048697,-2.3700829806166936,3.9298627045355423,574285,563622,25967,4669,4948,5877,5719,-7.666077985661829,0.2610887339909795,0.14174766648175394,0.47782253201804104,0.5606902988665011,-2.260816864040477
2019-10-06,91518,34224,0.6267210144927536,4.593093130316648,-2.147436725550844,3.8252641790175366,501355,487723,21821,3744,4014,4645,4621,-8.039060809348626,0.25300958391771855,0.13572346891070594,0.4939808321645629,0.5287910574968858,-2.1891600881295985
2019-10-07,158841,60612,0.7036395433247542,4.638965645727707,-2.108450494771427,3.794240087781281,789939,772324,37804,7037,7441,8330,8136,-7.83056784660767,0.2601960007919224,0.13743153170989242,0.4796079984161552,0.6846827960035508,-2.0495835695513502
2019-10-08,173057,66916,0.6913996652519576,4.639065396363267,-2.143168867472999,3.888484465336033,839253,820969,40781,8136,8594,9405,9029,-7.723236238786134,0.26897901847091876,0.1405493454480244,0.4620419630581625,0.6593070491225435,-2.0171956818644055
2019-10-09,183090,69566,0.6374708909524768,4.643361134490152,-2.237332996298685,3.936265365210095,946917,927832,42518,8197,8923,9928,9534,-7.749611915250682,0.2709800764741397,0.14271339447431217,0.4580398470517207,0.6044502703588399,-2.0714891418744936
2019-10-10,189503,70857,0.6242756537815601,4.669613270674765,-2.2859734655153923,3.900246571517995,887763,864769,42820,8718,9123,10196,9850,-7.790964467005076,0.272647727112353,0.14389545140211976,0.4547045457752939,0.6049993931494488,-2.1825209291928203
2019-10-11,185073,71397,0.46037228454977097,4.672946600413244,-2.294059207743897,3.918854372940849,946143,924602,42653,8549,9465,10730,10390,-7.773503368623676,0.2828550219196885,0.15028642660055744,0.434289956160623,0.5202909122346316,-2.1011295587980667
2019-10-12,109703,40859,0.435891725201302,4.739239132660124,-2.3103455247100237,3.893513134781697,539034,527827,24245,4911,5414,6289,6064,-7.869129287598944,0.286424043662351,0.1539195770821606,0.42715191267529795,0.4105758274614186,-2.2239133421323483
2019-10-13,98477,35315,0.6832960498371796,4.686534039233557,-2.0610053877240158,3.609997878688494,506106,489815,22144,4135,4092,4944,4748,-8.035846672283066,0.25586861107178255,0.13999716834206427,0.48826277785643496,0.5095453760776627,-2.127933956516761
2019-10-14,156240,57224,0.5921064588284636,4.801460627730537,-1.932627215790147,3.759586609966617,781952,764320,34986,6712,6770,8756,8218,-8.062217084448772,0.2713197259890955,0.15301272193485252,0.45736054802180903,0.5395116487455197,-2.0406244154754183
2019-10-15,181378,68564,0.6018770783501546,4.736357256783222,-2.034960527974281,3.897791059206621,948716,929110,41813,8342,8195,10214,9622,-7.929016836416546,0.26849367014759934,0.14897030511638762,0.4630126597048014,0.5706155101500734,-2.0365344813608637
2019-10-16,192759,76763,0.7144327345205372,4.617008181128872,-2.176208950924361,3.747691854292478,1104749,1079392,47686,9238,9256,10583,9827,-7.828482751602727,0.2584448236780741,0.13786589893568515,0.4831103526438519,0.6770493419175438,-2.0646012559549614
2019-10-17,187426,72940,0.7687290924047163,4.587431549873527,-2.0171679680785983,3.795519448938672,925303,906012,45667,8848,8709,9716,9217,-7.7970706303569495,0.25260488072388265,0.13320537428023033,0.4947902385522347,0.7294548248375358,-1.934618791949505
2019-10-18,175689,68094,0.6868285017769553,4.639274489708831,-2.046770234271968,3.805962331620393,894453,876399,42585,7834,7819,9856,9494,-7.753812934484939,0.25956765647487295,0.14474109319470144,0.48086468705025404,0.6636590793959781,-1.979810944055061
2019-10-19,107015,40589,0.6273399196826727,4.673828577385742,-2.244855721374234,3.792166597210312,531680,521056,25393,4699,4518,5979,5809,-7.8091409881218805,0.2586168666387445,0.14730592032324027,0.48276626672251105,0.5124842311825445,-2.2477077671069905
2019-10-20,94077,33926,0.743731761238025,4.678632181618942,-1.964297165650037,3.677292077818921,382443,374844,21478,4050,3627,4771,4580,-7.9857423580786016,0.24753876083239992,0.14062960561221483,0.5049224783352001,0.5227603214422382,-2.1610105520583915
2019-10-21,157126,59079,0.8150870897303518,4.611553865607764,-1.9064949435607348,3.7900364079305384,701232,685959,37282,7114,6756,7927,7698,-7.859469992205767,0.24853162714331659,0.13417627244875505,0.5029367457133669,0.7459407339519609,-1.8625124220791178
2019-10-22,178042,70850,0.8226182074805928,4.590201177426757,-1.8746611469108303,3.8028009431567735,928813,910859,44833,8362,8170,9485,8859,-7.869928885878767,0.24918842625264645,0.13387438249823572,0.5016231474947072,0.7549550106154728,-1.8773123095409632
2019-10-23,186775,73606,0.8069776920359754,4.6293765142442345,-1.8988122446270024,3.771018910147188,930578,912221,46163,8907,8632,9904,9172,-7.828085477540341,0.25182729668777004,0.13455424829497595,0.49634540662446,0.7338621335831882,-1.9299440849190372
2019-10-24,182818,71857,0.7823744711645514,4.629247430099927,-1.9130079632665566,3.740011623135991,880114,858971,44612,8915,8547,9783,9174,-7.792991061696097,0.25508997035779396,0.13614539989145108,0.4898200592844121,0.6971791309294592,-1.8925487609242126
2019-10-25,166021,64941,0.7823208758719452,4.592690515235492,-1.8053714701060215,3.844789383767354,826292,806118,40425,8173,7570,8773,8480,-7.650117924528302,0.25165919834927086,0.13509185260467194,0.4966816033014583,0.7112780913257961,-1.810786815775097
2019-10-26,103798,40366,0.6830822969826092,4.674413321045172,-2.1662669757750086,3.8642734437851622,567586,556582,25057,4833,4754,5722,5600,-7.863178571428572,0.2595253431105386,0.14175296041222812,0.48094931377892286,0.5912724715312433,-2.122063155107349
2019-10-27,95306,37110,0.2857855025599569,5.022617823579198,-2.2499442374164857,3.679298126883162,484780,475952,22342,4274,4184,6310,6135,-8.458989405052973,0.2827809215844786,0.17003503098895176,0.43443815683104287,0.2618250687259983,-2.2615540764584336
2019-10-28,155792,61336,0.5054763923307682,4.764755409668087,-2.061796929343061,3.8994178313312884,793757,775700,38085,6966,6897,9388,9146,-8.117067570522632,0.2655047606625799,0.1530585626711882,0.4689904786748402,0.5485371521002362,-1.959462533317823
2019-10-29,174199,70832,0.6044104359611475,4.673255291547251,-2.141924993112778,3.9169416972917577,917823,896149,44138,8057,8462,10175,9882,-7.952185792349726,0.2631155409984188,0.14364976281906483,0.4737689180031624,0.6131068490634275,-2.028162288173384
2019-10-30,173808,69606,0.6724089877309428,4.628455137609522,-1.9945384705010505,3.919735959087111,843482,826269,43221,8258,8471,9656,9356,-7.9092133390337755,0.260422952044364,0.1387236732465592,0.479154095911272,0.6518284543864494,-1.9506458879157336
2019-10-31,172037,67164,0.6765305818593293,4.587894137316427,-1.9585920240791188,3.8173385353856144,858118,837501,41755,7974,8303,9132,8748,-7.856184270690443,0.25958847001369784,0.13596569590852242,0.4808230599726044,0.6224079703784652,-1.9626396820859533
2019-11-01,153607,60722,0.6402012450182801,4.681599667921292,-1.97472447615441,3.85798150127103,738960,724741,37283,7457,7119,8863,8592,-7.850605214152702,0.2631994993577287,0.14596027798820857,0.4736010012845427,0.6508030232997194,-1.926798404912373
2019-11-02,103743,40477,0.5521086048867258,4.639466135835044,-2.010733426763823,3.932492385526164,545126,533572,25246,4686,4661,5884,5727,-7.975990920202549,0.2605183190453838,0.14536650443461718,0.4789633619092324,0.48608195251727826,-2.0559840484734537
2019-11-03,87080,31674,0.4812906484814043,4.706775449506539,-1.9391928709253414,3.755306867719725,418086,407347,19581,3536,3808,4749,4644,-8.049074074074072,0.27015848961293176,0.14993369956431143,0.45968302077413653,0.5114630225080385,-1.9981405678192632
2019-11-04,153204,58236,0.5084106051239784,4.682274081302008,-1.9994834590689985,3.892223150212504,799399,783667,35907,6707,7055,8567,8449,-7.953781512605042,0.2682533141012432,0.14710831787897521,0.46349337179751354,0.6391726064593614,-1.8998953180878635
2019-11-05,172432,68796,0.5356793999651144,4.7385923797860885,-2.0375410220069385,3.9235241214576653,910170,887777,41905,8201,8334,10356,10056,-7.940125298329355,0.27167277167277165,0.15053200767486483,0.45665445665445664,0.6181126473044446,-1.8823873063165726
2019-11-06,179114,73897,0.5269659120126663,4.701365083137954,-1.9281613639426693,3.8929487486625334,968053,941096,45221,8589,9025,11062,10769,-7.9173368000742865,0.2718242959795391,0.14969484552823525,0.45635140804092184,0.5814872092633742,-1.8614476464585472
2019-11-07,177659,71216,0.6364159739384408,4.611347829486528,-1.8625266775668792,3.861034667987604,929159,907079,44071,8625,8504,10016,9725,-7.836010282776349,0.26005392046731074,0.14064255223545272,0.4798921590653786,0.6659763929775581,-1.7922290469340991
2019-11-08,168952,67513,0.6417149289766415,4.612427455057229,-1.923530947869612,3.8484967913521557,809288,789898,41542,8136,8406,9429,9206,-7.786487073647622,0.26417134477804277,0.13966199102395094,0.4716573104439145,0.6433152611392584,-1.9164979204951038
2019-11-09,105861,40720,0.6146119842829076,4.602276511347055,-1.9503571371811141,3.821073140857644,527984,509917,25526,4810,4740,5644,5611,-7.944394938513634,0.2550098231827112,0.13860510805500983,0.4899803536345776,0.6016143811224153,-1.88331854904093
2019-11-10,89713,33455,0.5513751046275259,4.704000838650417,-1.875876540123226,3.7549391913460277,418492,406667,21246,3714,3681,4814,4772,-8.211923721709976,0.25392318039157075,0.14389478403826034,0.49215363921685845,0.6098829561921748,-1.8785438574525144
2019-11-11,150802,55347,0.6971832258297649,4.618922215454967,-1.7325929866266352,3.782187856307828,681295,666516,35017,6441,6431,7458,7417,-8.054779560469193,0.2509440439409543,0.13474985094043038,0.4981119121180913,0.6853072240421214,-1.7509117879607679
2019-11-12,172401,66063,0.7596309583276569,4.520013772578068,-1.8046577566052866,3.864788917230713,845575,827441,42050,7731,7671,8611,8461,-7.892802269235315,0.24646171079121446,0.13034527647851293,0.5070765784175711,0.607353205607856,-1.9401297833773676
2019-11-13,177406,67922,0.7635375872324136,4.488805451218542,-1.856606682047282,3.841806457368144,869026,847082,42782,8200,8164,8776,8601,-7.722171840483664,0.24940372780542386,0.12920703159506491,0.5011925443891523,0.5832880511369402,-2.04738746140985
2019-11-14,180761,71873,0.6227150668540341,4.5914273828677015,-1.913560373780514,3.944886475121596,915630,894143,44639,8549,8515,10170,9920,-7.809364919354838,0.2599724514073435,0.14149958955379627,0.480055097185313,0.5258910937646948,-2.033857080526849
2019-11-15,170885,67462,0.6494604369867482,4.62630815408641,-2.0433621182073587,3.985943552026459,952172,928206,41302,8387,7936,9837,9610,-7.708605619146722,0.26345201743203583,0.1458154220153568,0.4730959651359284,0.5646054364045996,-2.054046492254774
2019-11-16,106039,41823,0.3865719819238218,4.728270455998711,-2.2693426114420303,3.913891149032586,556976,543551,25111,4957,4969,6786,6593,-7.89528287577734,0.2810654424598905,0.16225521842048635,0.43786911508021903,0.34674317939625987,-2.26972383366316
2019-11-17,91867,33745,0.6199585123722033,4.555211675895971,-1.859966301515493,3.7827863856103527,457495,445661,21047,4025,4170,4503,4536,-7.9008156966490315,0.25701585420062234,0.13344199140613425,0.4859682915987554,0.4795138624315587,-2.0351530089538405
2019-11-18,153319,57063,0.5906489318823055,4.640154274328242,-1.8937692738630452,3.8491840539498354,724234,706320,35033,6794,7142,8094,8029,-7.849744675551127,0.2670031368837951,0.14184322590820672,0.4659937262324098,0.6070760962437792,-1.932552204581071
2019-11-19,171870,66409,0.5769805297474739,4.6002906841444755,-2.2401248958854616,4.026271889853213,891235,869248,40266,8226,8572,9345,9093,-7.762014736610579,0.2697977683747685,0.14071887846526826,0.460404463250463,0.5971862126748435,-2.140832503516282
2019-11-20,183512,71043,0.570020973213406,4.595090470532056,-2.0888300092746497,4.012870810576228,970446,946851,43246,8663,9283,9851,9705,-7.795095311695002,0.2693298424897597,0.13866250017594978,0.46134031502048056,0.5973968862901952,-1.9892218471315413
2019-11-21,182728,72411,0.6017027799643699,4.593826670142275,-2.0617452978300657,3.9603200406028223,972207,946228,44311,8904,8926,10270,10117,-7.76157951962044,0.26509784425018296,0.14182928008175552,0.46980431149963403,0.6227283174992339,-1.9861681003923397
2019-11-22,166184,65304,0.5477903344358691,4.593787456216215,-2.273061930742967,4.05933506168987,834056,815379,40049,7807,8027,9421,9463,-7.723206171404418,0.26718118338846014,0.14426375107190983,0.46563763322307977,0.6229119530159342,-2.064306934238409
2019-11-23,105762,42895,0.4984846718731787,4.6029234728830835,-2.430162412149463,3.8873893153707697,655843,640723,26008,5140,5404,6343,6377,-7.60268151168261,0.27385476162722927,0.147872712437347,0.45229047674554146,0.46866454870369323,-2.2196092160630805
2019-11-24,89481,32989,0.38965109581981877,4.6332190770051245,-2.2308863789315283,3.8291874100332914,437390,429292,20102,3722,4308,4857,4810,-7.933721413721413,0.277819879353724,0.14723089514686713,0.4443602412925521,0.4584638079592316,-2.1473094417268097
2019-11-25,147572,53285,0.6032692127240311,4.6320533968970246,-1.9403126116796623,3.9727923870475355,700417,686357,32490,6531,6668,7596,7557,-7.735794627497684,0.2676925964155015,0.14255418973444683,0.4646148071689969,0.605211693275147,-1.9497936465209083
2019-11-26,166565,62770,0.5363899952206468,4.653383556510185,-2.149112282560653,4.046024893369244,810430,794021,38182,7400,8094,9094,9216,-7.7396484375000005,0.2738250756730922,0.14487812649354787,0.4523498486538155,0.5619716026776332,-2.0958987077243605
